target,combo,n_atoms,n_features,src,n,target_mean,pred_mean,offset,null,brier,bss_raw,bss_centered,bss_norm,d_centered,verdict
outside,drop_ids,1,268,fit 38s,253035,0.1229434663188887,0.12543588403930123,0.002492417720412532,0.10782837040838499,0.10618581030134006,1523.3097753624247,1529.0709178794382,15.233097753624246,69.57977527737307,채택 후보
outside,id_frequency,1,276,fit 39s,253035,0.1229434663188887,0.12451063492633195,0.0015671686074432561,0.10782837040838499,0.10618499557005741,1524.0653569218555,1526.34306679994,15.240653569218555,66.85192419787495,채택 후보
outside,ordinal_numeric,1,272,fit 52s,253035,0.1229434663188887,0.1195831920203904,-0.003360274298498292,0.10782837040838499,0.10623035719282811,1481.997000886337,1492.468682242909,14.81997000886337,32.977539640843816,채택 후보
outside,no_component,1,227,fit 54s,253035,0.1229434663188887,0.11909881138716644,-0.003844654931722258,0.10782837040838499,0.10624894967956561,1464.7543339823653,1478.4625737416125,14.647543339823654,18.97143113954735,채택 후보
outside,trackman_compact,1,227,fit 53s,253035,0.1229434663188887,0.12051111712765782,-0.0024323491912308787,0.10782837040838499,0.10624574086549239,1467.7301872397798,1473.216983122616,14.677301872397797,13.725840520550946,채택 후보
outside,recent_shape,1,284,fit 57s,253035,0.1229434663188887,0.11878924389681801,-0.004154222422070683,0.10782837040838499,0.1062591176653213,1455.3245468890586,1471.3292067635275,14.553245468890585,11.838064161462398,채택 후보
outside,component_shape,1,284,fit 57s,253035,0.1229434663188887,0.11960125976259448,-0.0033422065562942194,0.10782837040838499,0.10625329484683045,1460.7246270987416,1471.084001558931,14.607246270987417,11.592858956865939,채택 후보
outside,pitcher_reactivity,1,281,fit 57s,253035,0.1229434663188887,0.11917141095621352,-0.003772055362675178,0.10782837040838499,0.10625835422078528,1456.032565134291,1469.227980779697,14.56032565134291,9.736838177631853,채택 후보
outside,component_compact,1,268,fit 56s,253035,0.1229434663188887,0.11830933098330103,-0.004634135335587666,0.10782837040838499,0.10626788511564943,1447.1936159523136,1467.109719874904,14.471936159523136,7.61857727283882,채택 후보
outside,trackman_quality,1,283,fit 57s,253035,0.1229434663188887,0.1181968380445612,-0.004746628274327494,0.10782837040838499,0.10626935289057175,1445.8324019074653,1466.7271626177535,14.458324019074652,7.236020015688382,채택 후보
outside,rate_multiscale,1,332,fit 58s,253035,0.1229434663188887,0.12034389233085842,-0.0025995739880302765,0.10782837040838499,0.10625622659046854,1458.0057288839375,1464.2728966929863,14.580057288839377,4.78175409092114,채택 후보
outside,context_robust,1,282,fit 56s,253035,0.1229434663188887,0.12014407134701756,-0.002799394971871136,0.10782837040838499,0.10626189218458068,1452.7514585182755,1460.019130448087,14.527514585182754,0.5279878460219152,잡음 이내 (sd 2.99)
outside,count_multiscale,1,290,fit 58s,253035,0.1229434663188887,0.12020064613429772,-0.0027428201845909744,0.10782837040838499,0.10626195913372653,1452.6893698994847,1459.666255979175,14.526893698994847,0.17511337710993757,잡음 이내 (sd 2.99)
outside,baseline,0,-1,cache,253035,0.1229434663188887,0.12019562474101336,-0.002747841577875332,0.10782837040838499,0.10626217552639955,1452.4886873961696,1459.491142602065,14.524886873961695,0.0,잡음 이내 (sd 2.99)
outside,temporal_cyclic,1,280,fit 56s,253035,0.1229434663188887,0.11992541186341034,-0.0030180544554783556,0.10782837040838499,0.10626380832098625,1450.9744341615894,1459.4217960773426,14.509744341615892,-0.06934652472250491,잡음 이내 (sd 2.99)
outside,no_trackman,1,174,fit 52s,253035,0.1229434663188887,0.12038034343844427,-0.0025631228804444267,0.10782837040838499,0.1062624888644144,1452.1980978104532,1458.2907419590897,14.521980978104532,-1.20040064297541,잡음 이내 (sd 2.99)
outside,rate_geometry,1,290,fit 57s,253035,0.1229434663188887,0.12135238677671782,-0.0015910795421708729,0.10782837040838499,0.10626634681679108,1448.6202338753308,1450.967977887352,14.486202338753307,-8.523164714713175,잡음 이내 (sd 2.99)
