target,arm,combo,fold,d,n,target_mean,pred_mean,offset,null,brier,bss_raw,bss_centered,bss_norm
middle,split_ball_id_frequency_temporal_cyclic,id_frequency+temporal_cyclic,2023,0.0,245343,0.1533159698870561,0.1514326521236558,-0.001883317763400283,0.1298101832646474,0.12913911443749204,516.961620635914,519.6939839288261,5.16961620635914
