target,combo,n_atoms,n_features,src,n,target_mean,pred_mean,offset,null,brier,bss_raw,bss_centered,bss_norm,d_centered,verdict
ball,drop_ids,1,268,fit 38s,253035,0.3656529729088861,0.3709089533994301,0.005255980490543988,0.23195087631177952,0.22804361969368334,1684.5190155023172,1696.429007547251,16.84519015502317,66.21502829778933,채택 후보
ball,rate_multiscale,1,332,fit 58s,253035,0.3656529729088861,0.3704352691610584,0.004782296252172302,0.23195087631177952,0.228141398107411,1642.3642216587098,1652.224222106713,16.423642216587098,22.010242857251114,채택 후보
ball,rate_geometry,1,290,fit 54s,253035,0.3656529729088861,0.3727969620936964,0.0071439891848102954,0.23195087631177952,0.22818756707340304,1622.4595906755624,1644.4627761276308,16.224595906755624,14.24879687816906,채택 후보
ball,component_compact,1,268,fit 53s,253035,0.3656529729088861,0.36981410614545634,0.004161133236570247,0.23195087631177952,0.22816535227133264,1632.0369643089916,1639.5019198580662,16.320369643089915,9.287940608604458,채택 후보
ball,id_frequency,1,276,fit 39s,253035,0.3656529729088861,0.37369798468853993,0.008045011779653832,0.23195087631177952,0.2282307756683753,1603.831251925858,1631.7346664608267,16.03831251925858,1.5206872113649297,채택 후보
ball,count_multiscale,1,290,fit 55s,253035,0.3656529729088861,0.3702087716913875,0.004555798782501397,0.23195087631177952,0.22819031633519735,1621.2743130693652,1630.2224588477632,16.212743130693653,0.008479598301391889,잡음 이내 (sd 1.47)
ball,baseline,0,272,fit 54s,253035,0.3656529729088861,0.37021028967808767,0.004557316769201569,0.23195087631177952,0.2281903498372881,1621.2598694547164,1630.2139792494618,16.212598694547165,0.0,잡음 이내 (sd 1.47)
ball,component_shape,1,284,fit 54s,253035,0.3656529729088861,0.37176089017621966,0.0061079172673335624,0.23195087631177952,0.2282083350606786,1613.505976183649,1629.5898358085315,16.13505976183649,-0.624143440930311,잡음 이내 (sd 1.47)
ball,temporal_cyclic,1,280,fit 55s,253035,0.3656529729088861,0.37329195165128115,0.007638978742395053,0.23195087631177952,0.22823048709208438,1603.9556646012975,1629.1135761189123,16.039556646012976,-1.1004031305494664,잡음 이내 (sd 1.47)
ball,recent_shape,1,284,fit 56s,253035,0.3656529729088861,0.37224467889840795,0.006591705989521857,0.23195087631177952,0.2282181804460321,1609.2613768486362,1627.994044964942,16.092613768486363,-2.219934284519695,잡음 이내 (sd 1.47)
ball,trackman_quality,1,283,fit 57s,253035,0.3656529729088861,0.3729729040144905,0.007319931105604416,0.23195087631177952,0.22822972163741656,1604.2856718338605,1627.3859904197607,16.042856718338605,-2.8279888297010984,잡음 이내 (sd 1.47)
ball,ordinal_numeric,1,272,fit 50s,253035,0.3656529729088861,0.37449464592420917,0.00884167301532307,0.23195087631177952,0.22825982011279544,1591.309443480049,1625.0127788383638,15.91309443480049,-5.201200411097943,잡음 이내 (sd 1.47)
ball,no_trackman,1,174,fit 49s,253035,0.3656529729088861,0.3719282380363857,0.006275265127499596,0.23195087631177952,0.22822330190863424,1607.0533823441147,1624.0306635022962,16.070533823441146,-6.1833157471655795,잡음 이내 (sd 1.47)
ball,context_robust,1,282,fit 54s,253035,0.3656529729088861,0.3708233714192839,0.0051703985103978,0.23195087631177952,0.2282462287869292,1597.169014300537,1608.6943084410054,15.971690143005368,-21.51967080845634,잡음 이내 (sd 1.47)
ball,no_component,1,227,fit 53s,253035,0.3656529729088861,0.3723176094339039,0.0066646365250178086,0.23195087631177952,0.2282674792181694,1588.0074057832205,1607.1568829125415,15.880074057832205,-23.057096336920267,잡음 이내 (sd 1.47)
ball,trackman_compact,1,227,fit 52s,253035,0.3656529729088861,0.3728407734235157,0.007187800514629583,0.23195087631177952,0.22828957030659772,1578.4833682888966,1600.75725535479,15.784833682888966,-29.456723894671768,잡음 이내 (sd 1.47)
ball,pitcher_reactivity,1,281,fit 54s,253035,0.3656529729088861,0.37255209599129047,0.006899123082404368,0.23195087631177952,0.2283126803607093,1568.5200284304535,1589.0407093879899,15.685200284304536,-41.17326986147191,잡음 이내 (sd 1.47)
