target,arm,fold,n_features,d,n,target_mean,pred_mean,offset,null,brier,bss_raw,bss_centered,bss_norm
middle,ph_outs,2024,347,30.03103090798436,253035,0.17629181733752247,0.15734197456697943,-0.01894984277054304,0.14521301247735607,0.14417947849992563,711.7364758145284,959.0259816942504,7.117364758145284
middle,all,2024,368,25.399970999895345,253035,0.17629181733752247,0.15730157311313867,-0.018990244224383807,0.14521301247735607,0.1441862034015278,707.1054159064394,955.4504984505829,7.071054159064394
middle,outs_count,2024,347,12.498496567670031,253035,0.17629181733752247,0.15644374883654244,-0.01984806850098003,0.14521301247735607,0.14420493802120482,694.203941474214,965.492179696703,6.9420394147421405
middle,base,2024,344,0.0,253035,0.17629181733752247,0.15636039554067413,-0.019931421796848342,0.14521301247735607,0.14422308746458512,681.705444906544,955.2770539976052,6.817054449065441
middle,mtend,2024,354,-0.019202861667395155,253035,0.17629181733752247,0.15639478150296499,-0.019897035834557486,0.14521301247735607,0.14422311534963903,681.6862420448766,954.3147263987751,6.816862420448766
middle,mix,2024,349,-0.1361410870592863,253035,0.17629181733752247,0.15610046981783157,-0.0201913475196909,0.14521301247735607,0.14422328515915886,681.5693038194847,962.3227347315466,6.815693038194848
middle,p_outs,2024,347,-3.280596429477896,253035,0.17629181733752247,0.15660812412846742,-0.019683693209055053,0.14521301247735607,0.14422785131748758,678.4248484770661,945.2382502089685,6.784248484770661
middle,mix+tend_all,2024,359,-4.457165883919856,253035,0.17629181733752247,0.1561545061816378,-0.020137311155884685,0.14521301247735607,0.14422955984943628,677.2482790226242,956.5010082862258,6.772482790226242
middle,tend_all,2024,359,-5.011498850904218,253035,0.17629181733752247,0.15614218416746836,-0.02014963317005411,0.14521301247735607,0.14423036481303678,676.6939460556398,956.2885291864776,6.766939460556398
