target,combo,n_atoms,n_features,src,n,target_mean,pred_mean,offset,null,brier,bss_raw,bss_centered,bss_norm,d_centered,verdict
middle,id_frequency,1,276,fit 40s,253035,0.17629181733752247,0.1559619542725575,-0.02032986306496498,0.14521301247735607,0.14426812144038084,650.6930893142804,935.3117506788577,6.506930893142804,27.124185707072456,채택 후보
middle,no_trackman,1,174,fit 53s,253035,0.17629181733752247,0.16075083756852496,-0.015540979768997515,0.14521301247735607,0.14412262988686203,750.8849047974109,917.2075008650471,7.508849047974109,9.019935893261845,채택 후보
middle,no_component,1,227,fit 55s,253035,0.17629181733752247,0.15743347927748103,-0.018858338060041446,0.14521301247735607,0.144237353459642,671.881259860374,916.7883162733093,6.718812598603741,8.600751301524042,채택 후보
middle,count_multiscale,1,290,fit 59s,253035,0.17629181733752247,0.15779808190476755,-0.018493735432754926,0.14521301247735607,0.14423063927444513,676.5049399854117,912.0335915999478,6.765049399854117,3.8460266281625763,채택 후보
middle,component_shape,1,284,fit 59s,253035,0.17629181733752247,0.15766830468533474,-0.01862351265218773,0.14521301247735607,0.1442372779172636,671.9332816297219,910.7791106564123,6.719332816297219,2.5915456846270217,잡음 이내 (sd 2.69)
middle,rate_multiscale,1,332,fit 60s,253035,0.17629181733752247,0.16077720322764116,-0.015514614109881308,0.14521301247735607,0.14413207379185355,744.3814208255461,910.1401547516818,7.4438142082554615,1.9525897798965843,잡음 이내 (sd 2.69)
middle,temporal_cyclic,1,280,fit 58s,253035,0.17629181733752247,0.1573989635109781,-0.018892853826544376,0.14521301247735607,0.14424889489564763,663.9333247485557,909.7376914659394,6.639333247485557,1.5501264941541422,잡음 이내 (sd 2.69)
middle,context_robust,1,282,fit 59s,253035,0.17629181733752247,0.1569144653787741,-0.019377351958748373,0.14521301247735607,0.14426928033015807,649.8950273792881,908.4681142724205,6.498950273792881,0.2805493006352435,잡음 이내 (sd 2.69)
middle,baseline,0,272,fit 58s,253035,0.17629181733752247,0.15740745423424599,-0.018884363103276486,0.14521301247735607,0.14425082512513218,662.6040847227288,908.1875649717853,6.626040847227288,0.0,잡음 이내 (sd 2.69)
middle,recent_shape,1,284,fit 58s,253035,0.17629181733752247,0.15690818862470746,-0.019383628712815015,0.14521301247735607,0.14427212947971885,647.9329789979671,906.673608137376,6.479329789979671,-1.513956834409214,잡음 이내 (sd 2.69)
middle,trackman_quality,1,283,fit 58s,253035,0.17629181733752247,0.15658305494336425,-0.019708762394158225,0.14521301247735607,0.14428523219788564,638.9098770436364,906.4033395664528,6.389098770436363,-1.7842254053324496,잡음 이내 (sd 2.69)
middle,component_compact,1,268,fit 58s,253035,0.17629181733752247,0.1562972444052916,-0.019994572932230864,0.14521301247735607,0.1442974214556772,630.5158236570851,905.8237591664354,6.305158236570851,-2.363805805349898,잡음 이내 (sd 2.69)
middle,pitcher_reactivity,1,281,fit 59s,253035,0.17629181733752247,0.15694781272870392,-0.01934400460881855,0.14521301247735607,0.1442752128783816,645.8096164906113,903.4934892525825,6.458096164906113,-4.694075719202715,잡음 이내 (sd 2.69)
middle,rate_geometry,1,290,fit 59s,253035,0.17629181733752247,0.15700873696127005,-0.019283080376252426,0.14521301247735607,0.14427299626195883,647.3360750255285,903.3993454262701,6.473360750255286,-4.788219545515176,잡음 이내 (sd 2.69)
middle,trackman_compact,1,227,fit 56s,253035,0.17629181733752247,0.15813118545173585,-0.01816063188578662,0.14521301247735607,0.1442321385438693,675.4724778123666,902.5929988072722,6.754724778123666,-5.594566164513026,잡음 이내 (sd 2.69)
middle,ordinal_numeric,1,272,fit 52s,253035,0.17629181733752247,0.15651136253928835,-0.01978045479823412,0.14521301247735607,0.1443286978361054,608.9775469595438,878.4206122537164,6.089775469595438,-29.766952718068865,잡음 이내 (sd 2.69)
middle,drop_ids,1,268,fit 40s,253035,0.17629181733752247,0.1556463562604666,-0.020645461077055866,0.14521301247735607,0.14473092225488235,331.9883075553531,625.5123215624825,3.3198830755535313,-282.67524340930277,잡음 이내 (sd 2.69)
