axis,axis_title,lam,fit,eval,scope,n_bins,bss,delta,bss_self,best_solo,best_solo_name,vs_solo,w
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25,2024,2022,all,8,2387.56601658866,6.2536482194009295,2434.3420435760986,2353.097854115227,sj_stdmlp,34.46816247343304,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.5,2024,2022,all,8,2393.253243703186,11.94087533392667,2472.8146505135774,2353.097854115227,sj_stdmlp,40.15538958795878,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75,2024,2022,all,8,2398.374049712759,17.061681343499913,2496.730189181584,2353.097854115227,sj_stdmlp,45.27619559753202,
a3_load,A3 전시즌 경기당 대비 등판 투구수,1.0,2024,2022,all,8,2402.928434617424,21.61606624816477,2506.088659580186,2353.097854115227,sj_stdmlp,49.83058050219688,
a3b_gp,A3b 등판 내 투구수,0.0,2024,2022,all,6,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a3b_gp,A3b 등판 내 투구수,0.25,2024,2022,all,6,2388.496672367413,7.184303998153609,2434.7967705781625,2353.097854115227,sj_stdmlp,35.39881825218572,
a3b_gp,A3b 등판 내 투구수,0.5,2024,2022,all,6,2394.639086661754,13.326718292494661,2473.5570404366467,2353.097854115227,sj_stdmlp,41.54123254652677,
a3b_gp,A3b 등판 내 투구수,0.75,2024,2022,all,6,2399.7396112523274,18.427242883068175,2497.5931779447237,2353.097854115227,sj_stdmlp,46.641757137100285,
a3b_gp,A3b 등판 내 투구수,1.0,2024,2022,all,6,2403.798246139144,22.48587776988461,2506.905183102381,2353.097854115227,sj_stdmlp,50.70039202391672,
a4_prevp,A4 전시즌 투구수,0.0,2024,2022,all,7,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a4_prevp,A4 전시즌 투구수,0.25,2024,2022,all,7,2388.198109143436,6.885740774176611,2436.817274695613,2353.097854115227,sj_stdmlp,35.10025502820872,
a4_prevp,A4 전시즌 투구수,0.5,2024,2022,all,7,2394.093478035375,12.781109666115753,2477.462307242362,2353.097854115227,sj_stdmlp,40.995623920147864,
a4_prevp,A4 전시즌 투구수,0.75,2024,2022,all,7,2398.998475045089,17.686106675829706,2503.247466009373,2353.097854115227,sj_stdmlp,45.900620929861816,
a4_prevp,A4 전시즌 투구수,1.0,2024,2022,all,7,2402.9131001726987,21.60073180343943,2514.1727509967127,2353.097854115227,sj_stdmlp,49.81524605747154,
a5_asofn,A5 투수 누적 이력,0.0,2024,2022,all,6,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a5_asofn,A5 투수 누적 이력,0.25,2024,2022,all,6,2382.784051961462,1.4716835922026803,2434.7499153927865,2353.097854115227,sj_stdmlp,29.68619784623479,
a5_asofn,A5 투수 누적 이력,0.5,2024,2022,all,6,2383.281274303417,1.9689059341576467,2473.9854103245084,2353.097854115227,sj_stdmlp,30.183420188189757,
a5_asofn,A5 투수 누적 이력,0.75,2024,2022,all,6,2382.8040353949586,1.4916670256993712,2499.0188531645695,2353.097854115227,sj_stdmlp,29.70618127973148,
a5_asofn,A5 투수 누적 이력,1.0,2024,2022,all,6,2381.352335236142,0.039966866882878094,2509.850243912859,2353.097854115227,sj_stdmlp,28.25448112091499,
a6_psucc,A6 투수 수준 5분위,0.0,2024,2022,all,5,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a6_psucc,A6 투수 수준 5분위,0.25,2024,2022,all,5,2388.4960717314275,7.183703362168217,2434.7904910754783,2353.097854115227,sj_stdmlp,35.39821761620033,
a6_psucc,A6 투수 수준 5분위,0.5,2024,2022,all,5,2394.912913781555,13.60054541229556,2473.9714818800994,2353.097854115227,sj_stdmlp,41.81505966632767,
a6_psucc,A6 투수 수준 5분위,0.75,2024,2022,all,5,2400.5628945196977,19.250526150438418,2498.8553407830127,2353.097854115227,sj_stdmlp,47.46504040447053,
a6_psucc,A6 투수 수준 5분위,1.0,2024,2022,all,5,2405.4460139458224,24.13364557656314,2509.4420677842845,2353.097854115227,sj_stdmlp,52.34815983059525,
a7_inning,A7 이닝,0.0,2024,2022,all,4,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a7_inning,A7 이닝,0.25,2024,2022,all,4,2385.437920420519,4.125552051259547,2434.393499295473,2353.097854115227,sj_stdmlp,32.34006630529166,
a7_inning,A7 이닝,0.5,2024,2022,all,4,2389.1036261718514,7.791257802592099,2473.078888222746,2353.097854115227,sj_stdmlp,36.00577205662421,
a7_inning,A7 이닝,0.75,2024,2022,all,4,2392.309485623234,10.99711725397492,2497.368535151012,2353.097854115227,sj_stdmlp,39.21163150800703,
a7_inning,A7 이닝,1.0,2024,2022,all,4,2395.055498774612,13.743130405352531,2507.262440080349,2353.097854115227,sj_stdmlp,41.95764465938464,
a8_hand,A8 손 매치업,0.0,2024,2022,all,4,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a8_hand,A8 손 매치업,0.25,2024,2022,all,4,2385.03909663208,3.7267282628208704,2436.452702040326,2353.097854115227,sj_stdmlp,31.94124251685298,
a8_hand,A8 손 매치업,0.5,2024,2022,all,4,2388.272302798433,6.9599344291737,2476.2614937774097,2353.097854115227,sj_stdmlp,35.17444868320581,
a8_hand,A8 손 매치업,0.75,2024,2022,all,4,2391.011986868263,9.699618499003918,2500.738743580544,2353.097854115227,sj_stdmlp,37.91413275303603,
a8_hand,A8 손 매치업,1.0,2024,2022,all,4,2393.258148841615,11.945780472355636,2509.8844514497287,2353.097854115227,sj_stdmlp,40.16029472638775,
a9_batn,A9 타자 누적 이력,0.0,2024,2022,all,5,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a9_batn,A9 타자 누적 이력,0.25,2024,2022,all,5,2386.988660900158,5.676292530898536,2435.574808703711,2353.097854115227,sj_stdmlp,33.890806784930646,
a9_batn,A9 타자 누적 이력,0.5,2024,2022,all,5,2391.9448055197413,10.63243715048202,2474.7751119993723,2353.097854115227,sj_stdmlp,38.84695140451413,
a9_batn,A9 타자 누적 이력,0.75,2024,2022,all,5,2396.1808022280984,14.868433858839126,2498.913278256276,2353.097854115227,sj_stdmlp,43.082948112871236,
a9_batn,A9 타자 누적 이력,1.0,2024,2022,all,5,2399.6966510251405,18.38428265588118,2507.989307474301,2353.097854115227,sj_stdmlp,46.59879690991329,
a10_base,A10 주자 상황,0.0,2024,2022,all,8,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a10_base,A10 주자 상황,0.25,2024,2022,all,8,2387.8245283628476,6.512159993588284,2434.269479783002,2353.097854115227,sj_stdmlp,34.726674247620394,
a10_base,A10 주자 상황,0.5,2024,2022,all,8,2393.3772590886583,12.064890719399045,2473.1409109085002,2353.097854115227,sj_stdmlp,40.279404973431156,
a10_base,A10 주자 상황,0.75,2024,2022,all,8,2397.9705605467248,16.65819217746548,2497.9266617457197,2353.097854115227,sj_stdmlp,44.87270643149759,
a10_base,A10 주자 상황,1.0,2024,2022,all,8,2401.6044327369477,20.292064367688454,2508.626732294672,2353.097854115227,sj_stdmlp,48.506578621720564,
a11_typemo,A11 game_type x 월블록,0.0,2024,2022,all,6,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a11_typemo,A11 game_type x 월블록,0.25,2024,2022,all,6,2391.9015387471877,10.58917037792844,2433.9016183062777,2353.097854115227,sj_stdmlp,38.80368463196055,
a11_typemo,A11 game_type x 월블록,0.5,2024,2022,all,6,2399.483871662644,18.17150329338483,2474.837182501077,2353.097854115227,sj_stdmlp,46.38601754741694,
a11_typemo,A11 game_type x 월블록,0.75,2024,2022,all,6,2404.05936711563,22.746998746370537,2504.11906095358,2353.097854115227,sj_stdmlp,50.96151300040265,
a11_typemo,A11 game_type x 월블록,1.0,2024,2022,all,6,2405.6280251061544,24.315656736895107,2521.7472536638306,2353.097854115227,sj_stdmlp,52.53017099092722,
a12_role,A12 투수 역할(전시즌),0.0,2024,2022,all,4,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a12_role,A12 투수 역할(전시즌),0.25,2024,2022,all,4,2386.761988135999,5.449619766739943,2433.6476307820876,2353.097854115227,sj_stdmlp,33.66413402077205,
a12_role,A12 투수 역할(전시즌),0.5,2024,2022,all,4,2391.134001267947,9.821632898687767,2471.8717694207303,2353.097854115227,sj_stdmlp,38.03614715271988,
a12_role,A12 투수 역할(전시즌),0.75,2024,2022,all,4,2394.4284077651037,13.116039395844382,2495.9847842851877,2353.097854115227,sj_stdmlp,41.33055364987649,
a12_role,A12 투수 역할(전시즌),1.0,2024,2022,all,4,2396.645207627479,15.332839258219792,2505.98667537546,2353.097854115227,sj_stdmlp,43.5473535122519,
a13_tens,A13 이닝 x 점수차,0.0,2024,2022,all,9,2381.3123683692593,0.0,2381.3123683692593,2353.097854115227,sj_stdmlp,28.21451425403211,
a13_tens,A13 이닝 x 점수차,0.25,2024,2022,all,9,2393.606717206631,12.294348837371672,2435.1719222088896,2353.097854115227,sj_stdmlp,40.50886309140378,
a13_tens,A13 이닝 x 점수차,0.5,2024,2022,all,9,2403.1488851001814,21.836516730922085,2474.6170095409357,2353.097854115227,sj_stdmlp,50.051030984954195,
a13_tens,A13 이닝 x 점수차,0.75,2024,2022,all,9,2409.9388720499883,28.626503680729,2499.647630365298,2353.097854115227,sj_stdmlp,56.84101793476111,
a13_tens,A13 이닝 x 점수차,1.0,2024,2022,all,9,2413.9766780559626,32.66430968670329,2510.2637846821317,2353.097854115227,sj_stdmlp,60.8788239407354,
(전역),(전역 가중 하나),0.0,2024,2022,R,1,692.8510339133886,0.0,759.1441699740132,668.0615876720864,sj_stdmlp,24.789446241302244,0.872 0.000 0.128 0.000
a1_count,A1 볼카운트,0.0,2024,2022,R,12,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a1_count,A1 볼카운트,0.25,2024,2022,R,12,696.8809440702884,4.029910156899746,723.4396689343004,668.0615876720864,sj_stdmlp,28.81935639820199,
a1_count,A1 볼카운트,0.5,2024,2022,R,12,699.9331714143464,7.082137500957742,746.064809595659,668.0615876720864,sj_stdmlp,31.871583742259986,
a1_count,A1 볼카운트,0.75,2024,2022,R,12,702.007715945474,9.156682032085428,760.7264558974202,668.0615876720864,sj_stdmlp,33.94612827338767,
a1_count,A1 볼카운트,1.0,2024,2022,R,12,703.1045776636491,10.25354375026052,767.4246078396063,668.0615876720864,sj_stdmlp,35.04298999156276,
a1b_phase,A1b 카운트 국면,0.0,2024,2022,R,7,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a1b_phase,A1b 카운트 국면,0.25,2024,2022,R,7,695.8506004285603,2.9995665151716366,722.9308577957561,668.0615876720864,sj_stdmlp,27.78901275647388,
a1b_phase,A1b 카운트 국면,0.5,2024,2022,R,7,698.1634525873081,5.312418673919524,744.8937368392473,668.0615876720864,sj_stdmlp,30.101864915221768,
a1b_phase,A1b 카운트 국면,0.75,2024,2022,R,7,699.7895903895878,6.93855647619921,758.7396710438621,668.0615876720864,sj_stdmlp,31.728002717501454,
a1b_phase,A1b 카운트 국면,1.0,2024,2022,R,7,700.7290138354549,7.877979922066288,764.4686604096229,668.0615876720864,sj_stdmlp,32.66742616336853,
a2_li,A2 경기 중요도 li,0.0,2024,2022,R,6,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a2_li,A2 경기 중요도 li,0.25,2024,2022,R,6,696.6109952399546,3.7599613265659855,723.449126966158,668.0615876720864,sj_stdmlp,28.54940756786823,
a2_li,A2 경기 중요도 li,0.5,2024,2022,R,6,699.9648013424786,7.1137674290899895,745.9541601283593,668.0615876720864,sj_stdmlp,31.903213670392233,
a2_li,A2 경기 중요도 li,0.75,2024,2022,R,6,702.9124522210051,10.061418307616464,760.3661333999589,668.0615876720864,sj_stdmlp,34.85086454891871,
a2_li,A2 경기 중요도 li,1.0,2024,2022,R,6,705.4539478755339,12.602913962145294,766.685046780824,668.0615876720864,sj_stdmlp,37.39236020344754,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.0,2024,2022,R,8,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25,2024,2022,R,8,696.4974677029722,3.646433789583625,721.6948305223902,668.0615876720864,sj_stdmlp,28.43588003088587,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.5,2024,2022,R,8,699.6000479933762,6.749014079987546,742.9975108240839,668.0615876720864,sj_stdmlp,31.53846032128979,
a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75,2024,2022,R,8,702.1587747846447,9.307740871256101,756.7590748184027,668.0615876720864,sj_stdmlp,34.097187112558345,
a3_load,A3 전시즌 경기당 대비 등판 투구수,1.0,2024,2022,R,8,704.1736480767446,11.32261416335598,762.9795225053582,668.0615876720864,sj_stdmlp,36.11206040465822,
a3b_gp,A3b 등판 내 투구수,0.0,2024,2022,R,6,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a3b_gp,A3b 등판 내 투구수,0.25,2024,2022,R,6,695.0045072827816,2.153473369392941,722.4408274425831,668.0615876720864,sj_stdmlp,26.942919610695185,
a3b_gp,A3b 등판 내 투구수,0.5,2024,2022,R,6,696.5712176283722,3.720183714983591,743.8352234179213,668.0615876720864,sj_stdmlp,28.509629956285835,
a3b_gp,A3b 등판 내 투구수,0.75,2024,2022,R,6,697.5511649501498,4.7001310367611495,757.0342218393478,668.0615876720864,sj_stdmlp,29.489577278063393,
a3b_gp,A3b 등판 내 투구수,1.0,2024,2022,R,6,697.9443492480586,5.093315334670024,762.0378227068292,668.0615876720864,sj_stdmlp,29.882761575972268,
a4_prevp,A4 전시즌 투구수,0.0,2024,2022,R,7,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a4_prevp,A4 전시즌 투구수,0.25,2024,2022,R,7,697.9208821935367,5.069848280148108,724.1383508585386,668.0615876720864,sj_stdmlp,29.85929452145035,
a4_prevp,A4 전시즌 투구수,0.5,2024,2022,R,7,701.9127503054001,9.061716392011476,747.7371582304881,668.0615876720864,sj_stdmlp,33.85116263331372,
a4_prevp,A4 전시즌 투구수,0.75,2024,2022,R,7,704.8266382489676,11.975604335578964,763.6474560292039,668.0615876720864,sj_stdmlp,36.76505057688121,
a4_prevp,A4 전시즌 투구수,1.0,2024,2022,R,7,706.6625460242948,13.811512110906165,771.8692442547525,668.0615876720864,sj_stdmlp,38.60095835220841,
a5_asofn,A5 투수 누적 이력,0.0,2024,2022,R,6,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a5_asofn,A5 투수 누적 이력,0.25,2024,2022,R,6,692.6290947502523,-0.22193916313631235,722.7330004058174,668.0615876720864,sj_stdmlp,24.56750707816593,
a5_asofn,A5 투수 누적 이력,0.5,2024,2022,R,6,692.0602433428513,-0.7907905705372968,744.5229350865002,668.0615876720864,sj_stdmlp,23.998655670764947,
a5_asofn,A5 투수 누적 이력,0.75,2024,2022,R,6,691.1444796912635,-1.706554222125078,758.2208379554589,668.0615876720864,sj_stdmlp,23.082892019177166,
a5_asofn,A5 투수 누적 이력,1.0,2024,2022,R,6,689.8818037954225,-2.9692301179661627,763.8267090126604,668.0615876720864,sj_stdmlp,21.82021612333608,
a6_psucc,A6 투수 수준 5분위,0.0,2024,2022,R,5,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a6_psucc,A6 투수 수준 5분위,0.25,2024,2022,R,5,698.183600817226,5.332566903837346,721.4920663481838,668.0615876720864,sj_stdmlp,30.12201314513959,
a6_psucc,A6 투수 수준 5분위,0.5,2024,2022,R,5,703.0363040292586,10.185270115870026,743.0079640021403,668.0615876720864,sj_stdmlp,34.97471635717227,
a6_psucc,A6 투수 수준 5분위,0.75,2024,2022,R,5,707.4091435495089,14.55810963612032,757.3987268751914,668.0615876720864,sj_stdmlp,39.347555877422565,
a6_psucc,A6 투수 수준 5분위,1.0,2024,2022,R,5,711.3021193778768,18.451085464488187,764.6643549674149,668.0615876720864,sj_stdmlp,43.24053170579043,
a7_inning,A7 이닝,0.0,2024,2022,R,4,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a7_inning,A7 이닝,0.25,2024,2022,R,4,694.2374326023848,1.3863986889962234,722.1913244504385,668.0615876720864,sj_stdmlp,26.175844930298467,
a7_inning,A7 이닝,0.5,2024,2022,R,4,695.4385503616822,2.587516448293627,743.6542758400444,668.0615876720864,sj_stdmlp,27.37696268959587,
a7_inning,A7 이닝,0.75,2024,2022,R,4,696.4543871912921,3.603353277903466,757.2398880820618,668.0615876720864,sj_stdmlp,28.39279951920571,
a7_inning,A7 이닝,1.0,2024,2022,R,4,697.2849430911588,4.433909177770147,762.9481611765688,668.0615876720864,sj_stdmlp,29.22335541907239,
a8_hand,A8 손 매치업,0.0,2024,2022,R,4,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a8_hand,A8 손 매치업,0.25,2024,2022,R,4,694.0054233871784,1.15438947378982,723.5332976270437,668.0615876720864,sj_stdmlp,25.943835715092064,
a8_hand,A8 손 매치업,0.5,2024,2022,R,4,694.7226277340457,1.87159382065704,745.6948004807562,668.0615876720864,sj_stdmlp,26.661040061959284,
a8_hand,A8 손 매치업,0.75,2024,2022,R,4,695.0026469539572,2.151613040568577,759.3355424744375,668.0615876720864,sj_stdmlp,26.94105928187082,
a8_hand,A8 손 매치업,1.0,2024,2022,R,4,694.845481046924,1.9944471335353455,764.4555236080986,668.0615876720864,sj_stdmlp,26.78389337483759,
a9_batn,A9 타자 누적 이력,0.0,2024,2022,R,4,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a9_batn,A9 타자 누적 이력,0.25,2024,2022,R,4,693.1674307334989,0.3163968201102989,722.8390219355729,668.0615876720864,sj_stdmlp,25.105843061412543,
a9_batn,A9 타자 누적 이력,0.5,2024,2022,R,4,693.2524544781215,0.4014205647329163,744.6465317750506,668.0615876720864,sj_stdmlp,25.19086680603516,
a9_batn,A9 타자 누적 이력,0.75,2024,2022,R,4,693.1061051471232,0.25507123373461127,758.2735634317106,668.0615876720864,sj_stdmlp,25.044517475036855,
a9_batn,A9 타자 누적 이력,1.0,2024,2022,R,4,692.7283827405706,-0.12265117281799576,763.720116905664,668.0615876720864,sj_stdmlp,24.666795068484248,
a10_base,A10 주자 상황,0.0,2024,2022,R,8,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a10_base,A10 주자 상황,0.25,2024,2022,R,8,695.8519270270136,3.000893113625011,720.904156313762,668.0615876720864,sj_stdmlp,27.790339354927255,
a10_base,A10 주자 상황,0.5,2024,2022,R,8,698.2917014752398,5.440667561851228,742.2019377220313,668.0615876720864,sj_stdmlp,30.230113803153472,
a10_base,A10 주자 상황,0.75,2024,2022,R,8,700.1703572580232,7.31932334463454,756.7443781381744,668.0615876720864,sj_stdmlp,32.108769585936784,
a10_base,A10 주자 상황,1.0,2024,2022,R,8,701.4878943753855,8.63686046199689,764.5314775621581,668.0615876720864,sj_stdmlp,33.42630670329913,
a11_typemo,A11 game_type x 월블록,0.0,2024,2022,R,3,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a11_typemo,A11 game_type x 월블록,0.25,2024,2022,R,3,693.1042782477471,0.25324433435844185,721.5077347357712,668.0615876720864,sj_stdmlp,25.042690575660686,
a11_typemo,A11 game_type x 월블록,0.5,2024,2022,R,3,692.86983066984,0.01879675645136558,743.5702326229476,668.0615876720864,sj_stdmlp,24.80824299775361,
a11_typemo,A11 game_type x 월블록,0.75,2024,2022,R,3,692.1476911795787,-0.7033427338099045,759.0385275748623,668.0615876720864,sj_stdmlp,24.08610350749234,
a11_typemo,A11 game_type x 월블록,1.0,2024,2022,R,3,690.9378597769967,-1.9131741363919446,767.9126195915597,668.0615876720864,sj_stdmlp,22.8762721049103,
a12_role,A12 투수 역할(전시즌),0.0,2024,2022,R,4,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a12_role,A12 투수 역할(전시즌),0.25,2024,2022,R,4,694.9228690494524,2.0718351360637826,721.7633820923108,668.0615876720864,sj_stdmlp,26.861281377366026,
a12_role,A12 투수 역할(전시즌),0.5,2024,2022,R,4,696.5719672877735,3.720933374384913,743.0273107065677,668.0615876720864,sj_stdmlp,28.510379615687157,
a12_role,A12 투수 역할(전시즌),0.75,2024,2022,R,4,697.7983286283185,4.947294714929853,756.6428197560704,668.0615876720864,sj_stdmlp,29.736740956232097,
a12_role,A12 투수 역할(전시즌),1.0,2024,2022,R,4,698.6019530710763,5.75091915768769,762.6099092409299,668.0615876720864,sj_stdmlp,30.540365398989934,
a13_tens,A13 이닝 x 점수차,0.0,2024,2022,R,9,692.8510339133886,0.0,692.8510339133886,668.0615876720864,sj_stdmlp,24.789446241302244,
a13_tens,A13 이닝 x 점수차,0.25,2024,2022,R,9,699.1224628512427,6.271428937854125,721.5143311771866,668.0615876720864,sj_stdmlp,31.06087517915637,
a13_tens,A13 이닝 x 점수차,0.5,2024,2022,R,9,704.2770488492666,11.426014935878015,743.1276620268434,668.0615876720864,sj_stdmlp,36.21546117718026,
a13_tens,A13 이닝 x 점수차,0.75,2024,2022,R,9,708.3147919074162,15.46375799402756,757.691026462337,668.0615876720864,sj_stdmlp,40.253204235329804,
a13_tens,A13 이닝 x 점수차,1.0,2024,2022,R,9,711.2356920256801,18.384658112291504,765.2044244837119,668.0615876720864,sj_stdmlp,43.17410435359375,
