model,season,scope,axis,axis_title,bin,n,share,rate,pred_mean,bias,auc,brier,bss_local,deficit,shift_gain_self
hw_v12_honest,2022,all,a13_tens,A13 이닝 x 점수차,후반|4점+,29759,0.12025198810370466,0.5162807890050068,0.5143480038378568,-0.0019327851671500085,0.5795500915652122,0.24294814361930556,2717.5982668807496,11725.226455470081,0.18029132162891312
ye_hand,2022,all,a1_count,A1 볼카운트,0-0,64084,0.2589545483933536,0.5315991511141627,0.5305017362148233,-0.001097414899339344,0.5696010306442342,0.24462072959571143,1759.332439720429,25423.315660831548,0.12516434674817292
ye_hand,2022,all,a1_count,A1 볼카운트,0-1,31161,0.12591727548975237,0.5402265652578544,0.5311606112922171,-0.009065953965637252,0.5681850507634694,0.24432366494133778,1633.8387607797933,12347.136277506512,4.153629222439156
ye_hand,2022,all,a1_count,A1 볼카운트,0-2,15595,0.06301723023210706,0.5218339211285669,0.5250943003301631,0.003260379201596275,0.553253151277779,0.2466614250963642,1146.9289731483645,6238.439049263528,0.26885054926165675
ye_hand,2022,all,a1_count,A1 볼카운트,1-0,25393,0.10260958815542769,0.5280195329421494,0.5296545815614869,0.001635048619337498,0.5787090291862441,0.24392126958132565,2124.125030139634,10045.070875471069,0.11009425983580515
ye_hand,2022,all,a1_count,A1 볼카운트,1-1,25225,0.10193072347578716,0.5361744301288405,0.530803882070367,-0.005370548058473479,0.5716784555350175,0.24413696993541445,1831.3622727709533,9987.436840320752,1.1799339855335875
ye_hand,2022,all,a1_count,A1 볼카운트,1-2,23740,0.09593004461110752,0.5291491154170177,0.5243847560404139,-0.0047643593766037995,0.555633202276095,0.24609117341790254,1227.8352847924111,9474.713197067307,0.8739348567101631
ye_hand,2022,all,a1_count,A1 볼카운트,2-0,8700,0.03515549233852719,0.5264367816091954,0.5266429913890944,0.00020620977989904699,0.5893042247848391,0.2426809720222471,2655.4735004245877,3424.083124720376,0.0005999666233561455
ye_hand,2022,all,a1_count,A1 볼카운트,2-1,13114,0.052991853623844315,0.5273753240811346,0.5278988231826219,0.0005234991014873014,0.5871001270769447,0.2429878144203246,2512.6428668175495,5167.839236343735,0.0058284943717591756
ye_hand,2022,all,a1_count,A1 볼카운트,2-2,20240,0.08178703045192992,0.5267786561264822,0.5222347628033575,-0.00454389332312477,0.5693503857535709,0.2448917892067765,1761.4984045399297,8038.482178985447,0.6777290208654282
ye_hand,2022,all,a1_count,A1 볼카운트,3-0,2809,0.011350779078037112,0.5062299750800997,0.5159224054960981,0.009692430415998432,0.5706875274423849,0.24520652144255772,1902.1616984620903,1117.0511923186057,0.42796321722759273
ye_hand,2022,all,a1_count,A1 볼카운트,3-1,5605,0.02264902696062585,0.5095450490633363,0.5156792441941186,0.006134195130782283,0.5896801790923718,0.24206652020699027,3138.092353346078,2200.3900118568426,0.34204253119078454
ye_hand,2022,all,a1_count,A1 볼카운트,3-2,11806,0.04770640718950023,0.5016940538709131,0.5092212146158913,0.0075271607449781675,0.5727974700767046,0.245303568653922,1877.446162743235,4696.734016535293,1.0848120009926292
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,초구 0-0,64084,0.2589545483933536,0.5315991511141627,0.5305017362148233,-0.001097414899339344,0.5696010306442342,0.24462072959571143,1759.332439720429,25423.315660831548,0.12516434674817292
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,투수우위 0-1,31161,0.12591727548975237,0.5402265652578544,0.5311606112922171,-0.009065953965637252,0.5681850507634694,0.24432366494133778,1633.8387607797933,12347.136277506512,4.153629222439156
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,평행 1-1,25225,0.10193072347578716,0.5361744301288405,0.530803882070367,-0.005370548058473479,0.5716784555350175,0.24413696993541445,1831.3622727709533,9987.436840320752,1.1799339855335875
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,타자우위 1-0/2-0/2-1,47207,0.19075693411779918,0.5275488804626433,0.5286118156606618,0.0010629351980185886,0.5830258740125324,0.24343337753681216,2330.1464323043697,18636.993236535185,0.08649864411226305
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,2스트라이크,59575,0.2407343052951445,0.5264288711707931,0.5238400557480197,-0.0025888154227733384,0.5596794273317625,0.24583297011941185,1391.3050839040152,23751.634425316282,0.6475235176862695
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,3볼,8414,0.03399980603866296,0.5084383170905633,0.5157604231930798,0.00732210610251649,0.5831720339680413,0.24311480443217554,2726.372676597244,3317.4412041754485,0.7315834364939576
ye_hand,2022,all,a1b_phase,A1b 카운트 국면,풀카운트,11806,0.04770640718950023,0.5016940538709131,0.5092212146158913,0.0075271607449781675,0.5727974700767046,0.245303568653922,1877.446162743235,4696.734016535293,1.0848120009926292
ye_hand,2022,all,a2_li,A2 경기 중요도 li,li<0.10,23302,0.09416014741061615,0.5094841644494035,0.5168529270811665,0.007368762631763004,0.564379839459926,0.2458074181896871,1641.6436332809647,9289.182686883467,2.0519730503033964
ye_hand,2022,all,a2_li,A2 경기 중요도 li,0.10-0.35,28588,0.11552013965216267,0.5273891143136981,0.5234153310429324,-0.003973783270765696,0.5757418949832476,0.24395563123399916,2124.0556299713444,11310.55567117747,0.7321186134019835
ye_hand,2022,all,a2_li,A2 경기 중요도 li,0.35-0.70,54527,0.22033603801642207,0.5305261613512572,0.5284249207687622,-0.0021012405824949454,0.5688171133415488,0.24478779635803027,1718.5485400035393,21646.649624658952,0.39043836453937225
ye_hand,2022,all,a2_li,A2 경기 중요도 li,0.70-1.20,66871,0.2702164285252473,0.5329814119723049,0.528893453732973,-0.004087958239331835,0.5706436800116593,0.24443566133052014,1798.451284366609,26508.899896476687,1.8123415190495233
ye_hand,2022,all,a2_li,A2 경기 중요도 li,1.20-2.00,47904,0.1935734143660697,0.5329617568470274,0.530100241152248,-0.0028615156947794373,0.5725783246427562,0.24437877094256594,1821.818114133511,18985.610892312696,0.6361409660491284
ye_hand,2022,all,a2_li,A2 경기 중요도 li,li>=2.00,26280,0.10619383202948213,0.5267884322678843,0.5277410204977748,0.0009525882298905275,0.5730448361371563,0.24448060125876497,1926.24069132169,10419.792889711749,0.03867453529100756
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,<0.25,47915,0.1936178638391414,0.5197328602734008,0.5204605152130449,0.0007276549396441068,0.559335502472695,0.24620492692830917,1364.4000306996086,19131.875802986764,0.041144498872520016
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25-0.50,44117,0.17827067304583952,0.5180089307976516,0.5192846220871654,0.0012756912895137695,0.5597137573618439,0.24639577654383862,1313.6649466836348,17629.035508903595,0.11643578446432389
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.50-0.75,37037,0.1496613758324174,0.5198045198045198,0.516754890083036,-0.0030496297214838153,0.5610525573806439,0.24616109339135506,1380.841410557654,14785.79003451385,0.5586236853289445
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75-1.00,27793,0.11230765500743518,0.521318317561976,0.515550377344722,-0.0057679402172540195,0.5638830758955505,0.24607684336039753,1390.0012495332126,11091.633106947142,1.4995682931995946
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.00-1.25,13206,0.05336361285317127,0.5218082689686506,0.5202333639227011,-0.0015749050459494818,0.5658980071198011,0.24531072894700437,1688.6807332834653,5253.84380012564,0.05312138171731034
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.25-1.50,6201,0.02505738022887438,0.5289469440412836,0.5298128549765362,0.0008659109352525673,0.5839661909970691,0.24333577309799764,2338.358012946429,2447.1298357171027,0.00754045409982006
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,>=1.50,10824,0.04373828150255382,0.5385254988913526,0.53115148236059,-0.007374016530762639,0.5889450953784459,0.24188610111635994,2667.711748718393,4246.078498133553,0.9545206277333599
ye_hand,2022,all,a3_load,A3 전시즌 경기당 대비 등판 투구수,전시즌없음,60379,0.24398315769056703,0.5531062124248497,0.5503813815653115,-0.00272483085953823,0.5890481738751708,0.24075875262243987,2597.6958443163835,23575.305073893374,0.727033353617077
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,1-10,73772,0.2981024115859572,0.5246028303421352,0.5258714093991552,0.0012685790570200473,0.5730369150909969,0.24458079540667774,1930.2356137523846,29261.947817856915,0.19253777696896218
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,11-20,48944,0.19777591000193961,0.5324861065707748,0.5275897006886415,-0.004896405882133248,0.5772361837351393,0.24379410874062724,2068.9515037426554,19351.382052421104,1.9030210951366051
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,21-35,37097,0.14990382750371758,0.5352993503517804,0.5338001787651715,-0.0014991715866089494,0.5747931594558034,0.24367148117475387,2043.1734129896295,14659.960972095449,0.13521684427367783
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,36-60,41816,0.16897265145147733,0.5312081499904343,0.5291203800905667,-0.0020877698998675864,0.571306130329043,0.24454231387340372,1800.509414990392,16583.867727654015,0.2955949919163547
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,61-80,27608,0.11156009568759294,0.527926687916546,0.524556297806025,-0.003370390110520982,0.5615502644757555,0.24568194245189548,1419.6919304133583,11000.12206218809,0.5086096674018543
ye_hand,2022,all,a3b_gp,A3b 등판 내 투구수,81+,18235,0.07368510376931532,0.5200987112695366,0.5168166120553135,-0.0032820992142230665,0.55245832361582,0.24696229620562068,1055.2032719082783,7303.411029005446,0.31856532252340053
ye_hand,2022,all,a4_prevp,A4 전시즌 투구수,없음,60379,0.24398315769056703,0.5531062124248497,0.5503813815653115,-0.00272483085953823,0.5890481738751708,0.24075875262243987,2597.6958443163835,23575.305073893374,0.727033353617077
ye_hand,2022,all,a4_prevp,A4 전시즌 투구수,1-200,16117,0.0651265597724187,0.5244772600359868,0.5312076044383244,0.006730344402337551,0.5742183940081803,0.24432148679701096,2036.6316571348907,6386.092272752644,1.183990188394289
ye_hand,2022,all,a4_prevp,A4 전시즌 투구수,201-600,29513,0.11925793625137389,0.5317317792159387,0.5336946291888945,0.0019628499729558158,0.5856913652450239,0.24258470406508117,2573.722031775116,11610.905545718535,0.18440678290280357
ye_hand,2022,all,a4_prevp,A4 전시즌 투구수,601-1200,56169,0.22697113208767053,0.5266606135056704,0.5231565227908122,-0.0035040907148582434,0.5681598740319593,0.24524149822973604,1623.70181620185,22339.83563926851,1.1185018183210984
ye_hand,2022,all,a4_prevp,A4 전시즌 투구수,1201-2000,33289,0.13451622809853236,0.5052720117756616,0.5100726651572552,0.004800653381593634,0.5582069407380811,0.246540945413952,1372.6567982401905,13310.032842386672,1.2442016418336228
