model,eval,fit,axis,axis_title,bin,n_eval,shift_xfer,logit_xfer,bias_fit,bias_eval,c,b
sj_grid_w060,2024,2022,a10_base,A10 주자 상황,_23,4798,-0.529669154484488,-0.6076022253485298,-0.01513900065786189,-0.005533185852285238,0.01513900065786189,0.9816731315827653
sj_grid_w060,2024,2022,a10_base,A10 주자 상황,123,7215,0.36599640936268707,2.7041414376546475,0.0032529625959452635,0.005981189282246557,-0.0032529625959452635,1.2085140899752347
sj_grid_w060,2024,2022,a11_typemo,A11 game_type x 월블록,R|early,87355,-3.8932711579142243,1.7554284077194704,-0.01042725980873016,-0.0040200422788364,0.01042725980873016,1.0926733392411374
sj_grid_w060,2024,2022,a11_typemo,A11 game_type x 월블록,R|mid,68816,0.0223494841208223,-0.9591493415484416,-0.0003286434615518141,-0.0004402846303261376,0.0003286434615518141,0.9631993460747097
sj_grid_w060,2024,2022,a11_typemo,A11 game_type x 월블록,R|late,67326,1.7271288650606424,5.431047399169658,0.0054592418468243364,0.004041842617804825,-0.0054592418468243364,0.894635064959399
sj_grid_w060,2024,2022,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),79963,-2.366614484653868,-1.838748823432421,-0.003641026306295314,0.0004494156733567678,0.003641026306295314,1.0247808429071428
sj_grid_w060,2024,2022,a12_role,A12 투수 역할(전시즌),스윙(30-70),31678,-0.38279421756397186,1.7197595862244746,0.001023373559328522,-0.002785708714875601,-0.001023373559328522,0.9318104991141377
sj_grid_w060,2024,2022,a12_role,A12 투수 역할(전시즌),선발(>=70),61741,-1.8136530888859113,-2.3167144313474353,-0.003662944929212819,0.00040801063405226934,0.003662944929212819,1.0306628219770073
sj_grid_w060,2024,2022,a12_role,A12 투수 역할(전시즌),전시즌없음,50115,-0.7922925029213201,-3.9788998532862654,0.0017535783997795207,-0.0016408311618829052,-0.0017535783997795207,0.9464076241376616
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,초반|0-1점,50063,-0.19600339026313096,-0.8630470066590872,0.000873144327664721,-0.0008155834167542508,-0.000873144327664721,0.9732796317867993
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,초반|2-3점,17952,0.10156334953214516,-0.43603564046910065,-0.0014614592407560245,-0.0018117529984515435,0.0014614592407560245,0.8751563357422117
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,초반|4점+,7110,2.6881525533780795,1.18141089781882,-0.015702000672196736,-0.01457498844879701,0.015702000672196736,0.9285209775418873
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,중반|0-1점,27628,0.01087017670945138,-0.7058077298067613,0.0024375242616005988,0.0012638371403788096,-0.0024375242616005988,1.0414663101250794
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,중반|2-3점,24982,-8.966964702542356,-8.978090867767598,-0.00981352002330016,0.005307127279624291,0.00981352002330016,0.9941715785761571
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,중반|4점+,21855,-0.033038407896830636,-3.7872791145424354,0.0014053024390311974,0.0004022538552311272,-0.0014053024390311974,0.85431530991164
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,후반|0-1점,22754,1.1211781091439026,1.1360247828076446,-0.005798058250661098,-0.005272215791529644,0.005798058250661098,0.99316254822937
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,후반|2-3점,21063,-0.3054038891847747,-3.556204026586286,-0.0005871678167655436,0.006602296323207135,0.0005871678167655436,1.217372493364056
sj_grid_w060,2024,2022,a13_tens,A13 이닝 x 점수차,후반|4점+,30090,0.3407295488175477,-0.24938149710547367,-0.0008249094735816032,-0.004245808825693531,0.0008249094735816032,0.9719745240997325
sj_e2var,2022,2024,a1_count,A1 볼카운트,0-0,56002,-10.72390733495928,-10.287672101936565,0.009217002476198388,-0.0010272773537199908,-0.009217002476198388,1.0143311338504029
sj_e2var,2022,2024,a1_count,A1 볼카운트,0-1,27455,0.4112350951749208,0.857345404202943,-0.0010949463963892958,-0.004258293943206204,0.0010949463963892958,1.0462615768904309
sj_e2var,2022,2024,a1_count,A1 볼카운트,0-2,13808,1.5384861895714452,2.0363806382451135,0.006287665308331192,0.007950759571588473,-0.006287665308331192,0.7342951242371019
sj_e2var,2022,2024,a1_count,A1 볼카운트,1-0,22089,-2.3178497168233565,-1.5350795893556102,0.011584615702320555,0.0033352142597383727,-0.011584615702320555,1.0786790600961775
sj_e2var,2022,2024,a1_count,A1 볼카운트,1-1,22133,-12.144665495975016,-11.471293919549742,0.013642574612388214,-0.004089172345203007,-0.013642574612388214,1.1996656855189474
sj_e2var,2022,2024,a1_count,A1 볼카운트,1-2,21152,-0.2239213634153933,-0.5839136901626502,0.0016486631813997787,-0.0009175004080690385,-0.0016486631813997787,1.0297802200697277
sj_e2var,2022,2024,a1_count,A1 볼카운트,2-0,7519,-1.1631416426642034,-1.4871124079059987,0.013271891668675151,0.0034741501419537912,-0.013271891668675151,0.9821157501048191
sj_e2var,2022,2024,a1_count,A1 볼카운트,2-1,11379,-2.2370572238060773,-0.8652892681133458,0.013625873722244441,0.0028990997396750595,-0.013625873722244441,1.0930246695441244
sj_e2var,2022,2024,a1_count,A1 볼카운트,2-2,17854,0.0042105491807460085,0.1394908619332265,0.0009899975233676472,0.0005596182057940879,-0.0009899975233676472,1.0283035182769331
sj_e2var,2022,2024,a1_count,A1 볼카운트,3-0,2406,-2.0338850581256147,-13.11464353444572,-0.014624541177123918,0.008367606173721842,0.014624541177123918,1.6989869424933628
sj_e2var,2022,2024,a1_count,A1 볼카운트,3-1,4847,0.7540219114702811,-0.6116348234369275,0.009641601042553072,0.009197592456784531,-0.009641601042553072,1.3547760567775093
sj_e2var,2022,2024,a1_count,A1 볼카운트,3-2,10380,1.3814766094777364,1.3611039623309493,0.011437689176290566,0.008875317045297426,-0.011437689176290566,1.001934668042567
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,초구 0-0,56002,-10.72390733495928,-10.287672101936565,0.009217002476198388,-0.0010272773537199908,-0.009217002476198388,1.0143311338504029
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,투수우위 0-1,27455,0.4112350951749208,0.857345404202943,-0.0010949463963892958,-0.004258293943206204,0.0010949463963892958,1.0462615768904309
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,평행 1-1,22133,-12.144665495975016,-11.471293919549742,0.013642574612388214,-0.004089172345203007,-0.013642574612388214,1.1996656855189474
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,타자우위 1-0/2-0/2-1,40987,-5.634388856406679,-3.1493990538976235,0.012463268642089464,0.0032396257017706653,-0.012463268642089464,1.065251352888126
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,2스트라이크,52814,0.2974224728408008,0.6626307166450515,0.00264628034025316,0.0019004154765641657,-0.00264628034025316,0.9615870387398691
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,3볼,7253,0.28835431880289,-9.061550084764457,0.0013040190868785495,0.008922265420103381,-0.0013040190868785495,1.4699298938641174
sj_e2var,2022,2024,a1b_phase,A1b 카운트 국면,풀카운트,10380,1.3814766094777364,1.3611039623309493,0.011437689176290566,0.008875317045297426,-0.011437689176290566,1.001934668042567
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,li<0.10,20377,1.8266768664346178,-3.3940500690383457,0.004182750028775439,0.00790508929557815,-0.004182750028775439,1.220905327572981
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,0.10-0.35,24902,-2.329210250462945,-1.3106243504550161,0.0062570144841599395,-0.000926591328417381,-0.0062570144841599395,1.0516694425439903
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,0.35-0.70,48047,-13.065876588592754,-13.501955337499448,0.012169922524870758,2.34826911386099e-05,-0.012169922524870758,1.0825562335294767
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,0.70-1.20,58855,-1.970059719697787,-2.751364577211324,0.003802904058455403,-0.00048622054097513523,-0.003802904058455403,0.976295859712658
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,1.20-2.00,41808,-5.427149844794439,-3.806363698370298,0.007700276559171937,-0.0007228512687750266,-0.007700276559171937,1.0588830162068288
sj_e2var,2022,2024,a2_li,A2 경기 중요도 li,li>=2.00,23035,-1.7725789787736486,-0.42518185018322197,0.008689436405339424,0.001942458917168044,-0.008689436405339424,1.1203326487447482
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,<0.25,43866,-1.7491453615182382,-2.76073719421701,0.004635404691089806,-1.5778951301559374e-05,-0.004635404691089806,0.9575419617909648
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25-0.50,40366,-3.2261472127236925,-3.229027426158248,0.007978800342789139,0.0012721790664704802,-0.007978800342789139,1.0024836802439017
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.50-0.75,34107,-7.408793841100435,-9.4456163938411,0.009769510496979106,-0.001146744262078836,-0.009769510496979106,0.9170808876906816
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75-1.00,25764,-5.491391108340797,-4.056441427745378,0.007980439743564383,-0.003254746511936246,-0.007980439743564383,1.0896029877172144
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.00-1.25,11734,-5.984159999593477,-5.065411385868361,0.017704125761030642,0.0010380029307523464,-0.017704125761030642,1.1531915861272766
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.25-1.50,5170,0.17075970036379215,-0.44585930067596935,0.002267927457215102,0.005084534023382825,-0.002267927457215102,1.1600002032389802
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,>=1.50,8731,-0.15847770946916992,-2.0803994571854645,0.002647701494175092,-0.0005357910066713933,-0.002647701494175092,1.4303529710910359
sj_e2var,2022,2024,a3_load,A3 전시즌 경기당 대비 등판 투구수,전시즌없음,47286,0.5461936973085325,-5.262252611701655,0.005845983850770342,0.0034589744215963725,-0.005845983850770342,1.2337460830750602
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,1-10,63628,-6.408946203248588,-6.248888232522933,0.009109525700860266,0.0015553468763257472,-0.009109525700860266,1.009196745200453
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,11-20,41971,-5.090357614777548,-3.333526748639835,0.007017979592244872,-0.0011789387992937606,-0.007017979592244872,1.0575101082886402
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,21-35,31720,-0.8082608437891459,-1.4233661037404302,0.004395453812810257,0.000625161375212957,-0.004395453812810257,1.1184673479983125
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,36-60,36939,-0.0956129509987562,0.3484604745891599,0.005064776475696697,0.002393755622398186,-0.005064776475696697,1.0740832780582745
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,61-80,25270,-2.6887525044389466,-2.580455768420771,0.006747837177093596,-0.000903434510873935,-0.006747837177093596,1.0078893239809545
sj_e2var,2022,2024,a3b_gp,A3b 등판 내 투구수,81+,17496,-4.921990978484397,-4.884772584242622,0.011803321640812547,-0.0005636872896453982,-0.011803321640812547,1.169789795066584
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,없음,47286,0.5461936973085325,-5.262252611701655,0.005845983850770342,0.0034589744215963725,-0.005845983850770342,1.2337460830750602
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,1-200,12427,-0.4608457886658043,-0.49852440447178575,0.01978317488442638,0.00938309155290884,-0.01978317488442638,0.9919687601433277
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,201-600,23871,0.7664431106546977,0.26761562079637174,0.00823883968195166,0.005176571685213516,-0.00823883968195166,0.9418622895553955
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,601-1200,50346,-3.523027639332381,-2.2221397977057635,0.004159353894743922,-0.0024840464799251727,-0.004159353894743922,1.044660924173352
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,1201-2000,31403,-1.7218537501231337,-1.2475163780871927,0.007974110193853745,0.0021218053034509077,-0.007974110193853745,1.0715149960856205
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,2001-2600,25524,-4.890974524720831,-4.000930368663876,0.010325901730585896,0.00012895575956606287,-0.010325901730585896,0.9443494401740554
sj_e2var,2022,2024,a4_prevp,A4 전시즌 투구수,2601+,26167,-7.828990586009919,-7.973536734466811,0.006796507493175397,-0.008543281042865392,-0.006796507493175397,0.9943509591948175
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,0-99,4387,0.9094474713936227,0.681880130379438,0.0073285082536961865,0.011337666108726552,-0.0073285082536961865,1.126086513737234
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,100-499,16944,-1.7852129811003343,-0.6405190936968382,0.006430204291111685,-0.0012296078960176149,-0.006430204291111685,1.0716803311847871
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,500-1499,42035,-3.3979748128126337,-5.8624480596865824,0.00836580426452721,0.0015617301549921137,-0.00836580426452721,1.1582330561112175
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,1500-3999,76996,-2.5581233886536854,-2.296652862789867,0.005245888741870819,0.0009049237950649047,-0.005245888741870819,1.1388511138177853
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,4000-7999,60064,-14.444980503563507,-14.082708742905883,0.010083303682515976,-0.001428194610135547,-0.010083303682515976,1.0048309872709678
sj_e2var,2022,2024,a5_asofn,A5 투수 누적 이력,8000+,16598,-0.13884051507133577,-0.04849126527471013,0.006331832538678972,0.0028075516323781136,-0.006331832538678972,0.9428416576838538
sj_e2var,2022,2024,a6_psucc,A6 투수 수준 5분위,Q1 최저,33663,1.143725768768484,1.43606592135227,0.008012890598245004,0.00515664695258139,-0.008012890598245004,1.0220444440276673
sj_e2var,2022,2024,a6_psucc,A6 투수 수준 5분위,Q2,40640,2.0205882528691537,1.925390032172927,0.0052977561593332,0.005194689739676572,-0.0052977561593332,1.0221511024148198
sj_e2var,2022,2024,a6_psucc,A6 투수 수준 5분위,Q3,44222,-11.138229550319119,-12.117389046785492,0.00950863379225575,-0.002431129833644352,-0.00950863379225575,1.1034517094372776
sj_e2var,2022,2024,a6_psucc,A6 투수 수준 5분위,Q4,52849,-14.101435533513415,-16.104257604320487,0.008551597488645646,-0.00418815756706592,-0.008551597488645646,1.0636200281228307
sj_e2var,2022,2024,a6_psucc,A6 투수 수준 5분위,Q5 최고,45604,-0.09708772688894683,-1.81407879447242,0.003316823391146473,0.0014842979090576858,-0.003316823391146473,1.310115748927635
sj_e2var,2022,2024,a7_inning,A7 이닝,1-3회,72677,-2.0221986992426824,-2.795263735460886,0.0050994583797503434,0.0010696092990659656,-0.0050994583797503434,1.099948847216258
sj_e2var,2022,2024,a7_inning,A7 이닝,4-6회,72335,-12.518776294788145,-11.930941968739388,0.009952257417468136,0.0002589111737760774,-0.009952257417468136,1.0191860680278797
sj_e2var,2022,2024,a7_inning,A7 이닝,7-8회,49396,-8.776231265743876,-7.829030146075748,0.006566154693230963,-0.004056977054163635,-0.006566154693230963,1.01471826965088
sj_e2var,2022,2024,a7_inning,A7 이닝,9회+,22616,3.8158177518779284,2.557491556686868,0.006812442222978332,0.010124578587458077,-0.006812442222978332,1.1581054495843355
sj_e2var,2022,2024,a8_hand,A8 손 매치업,1v1,26793,-2.7035748476536274,-2.755479154223969,0.013596138858556317,0.004784829322093398,-0.013596138858556317,0.974128693209553
sj_e2var,2022,2024,a8_hand,A8 손 매치업,1v2,27640,0.0012595379546701793,-5.786359086600547,-5.1535816998793393e-05,-0.00026562809485985994,5.1535816998793393e-05,1.2305230917433567
sj_e2var,2022,2024,a8_hand,A8 손 매치업,2v1,83214,-7.31691921784278,-3.947487515297734,0.005357371747875206,-0.001773509257753103,-0.005357371747875206,1.0811730063101017
sj_e2var,2022,2024,a8_hand,A8 손 매치업,2v2,79377,-9.961173660411845,-14.483461323437684,0.010381843708489547,0.0019119668599155704,-0.010381843708489547,0.9449292182056196
sj_e2var,2022,2024,a9_batn,A9 타자 누적 이력,0-99,3441,-5.832722887031425,-3.9684442600655205,0.026933817376171676,-0.0036050311526543144,-0.026933817376171676,1.2245596382481367
sj_e2var,2022,2024,a9_batn,A9 타자 누적 이력,100-499,14808,-5.641908188170012,-5.776340637835889,0.010217049607140094,-0.005007228245078932,-0.010217049607140094,0.9632782136423652
sj_e2var,2022,2024,a9_batn,A9 타자 누적 이력,500-1499,34054,-8.014043134356553,-6.5596170896428285,0.008814209391073746,-0.002835491835913917,-0.008814209391073746,1.0660534696084756
sj_e2var,2022,2024,a9_batn,A9 타자 누적 이력,1500-3999,50087,-1.4964476241418105,-2.1351778952016685,0.003543813257667394,-0.0005150597726391037,-0.003543813257667394,1.1194282042249684
sj_e2var,2022,2024,a9_batn,A9 타자 누적 이력,4000+,114634,-3.34537971385931,-1.3550616359323109,0.007844694305878475,0.00291321031641234,-0.007844694305878475,1.0381036217196038
sj_e2var,2022,2024,a10_base,A10 주자 상황,___,116959,-4.16704635551521,-4.345506187121118,0.009256030988912534,0.0035838628393239924,-0.009256030988912534,0.9996109013916492
sj_e2var,2022,2024,a10_base,A10 주자 상황,1__,43047,-6.140650716992779,-3.531203156676082,0.005510114825454826,-0.004267656350624094,-0.005510114825454826,1.092892694343914
sj_e2var,2022,2024,a10_base,A10 주자 상황,_2_,16187,0.40929608679984936,-0.0267415293802386,-0.004064155542120085,-0.003719776863232216,0.004064155542120085,1.0886984273178042
sj_e2var,2022,2024,a10_base,A10 주자 상황,__3,5285,0.008828516043272835,0.1915906975918399,-0.00022137995296322988,-0.0021575989969991882,0.00022137995296322988,1.104915585506782
sj_e2var,2022,2024,a10_base,A10 주자 상황,12_,17551,-3.4756992003684077,-4.335799860611541,0.010827791565531097,0.0004526065921075517,-0.010827791565531097,1.1815860505200946
sj_e2var,2022,2024,a10_base,A10 주자 상황,1_3,6960,-0.9961805543702007,-1.0371728854998552,0.005722125406326828,-0.003924182717241376,-0.005722125406326828,0.9804346677469034
sj_e2var,2022,2024,a10_base,A10 주자 상황,_23,4595,-0.5074032542577703,-0.31910094073753625,0.002217281218549083,-0.012400915083869979,-0.002217281218549083,1.1015370323382032
sj_e2var,2022,2024,a10_base,A10 주자 상황,123,6440,-0.3212864873131377,1.886767579216411,0.01364615200777719,0.005831352742111995,-0.01364615200777719,1.3392094082771744
sj_e2var,2022,2024,a11_typemo,A11 game_type x 월블록,R|early,75061,-9.925033409299154,-0.7909377409945099,0.003654987555973266,-0.007986049464503875,-0.003654987555973266,1.1458220565916566
sj_e2var,2022,2024,a11_typemo,A11 game_type x 월블록,R|mid,64405,-3.273263550276825,-2.5955120441827706,0.0072740497805589,0.001741719347087889,-0.0072740497805589,1.0708855247323803
sj_e2var,2022,2024,a11_typemo,A11 game_type x 월블록,R|late,77558,6.719448395851689,5.788493292188682,0.011809573470947576,0.007894850174781809,-0.011809573470947576,0.9080467605223168
sj_e2var,2022,2024,a12_role,A12 투수 역할(전시즌),불펜(<30구/경기),65155,-10.092588301900834,-7.793226054743991,0.008605498127074951,-0.0005800955738611835,-0.008605498127074951,1.0635400716083978
sj_e2var,2022,2024,a12_role,A12 투수 역할(전시즌),스윙(30-70),33492,0.681672151445544,-1.1320035800278407,0.005281707173632411,0.0036861856262517256,-0.005281707173632411,0.8756974639952019
sj_e2var,2022,2024,a12_role,A12 투수 역할(전시즌),선발(>=70),71091,-10.941092939457079,-10.406072393487543,0.007556355483277488,-0.001746765425008956,-0.007556355483277488,1.0224599963128886
sj_e2var,2022,2024,a12_role,A12 투수 역할(전시즌),전시즌없음,47286,0.5461936973085325,-5.262252611701655,0.005845983850770342,0.0034589744215963725,-0.005845983850770342,1.2337460830750602
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,초반|0-1점,52862,-0.8375664905968334,-0.517080386709556,0.0066179060208220175,0.0026594977786862373,-0.0066179060208220175,1.1011939286225692
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,초반|2-3점,14390,-0.642585782122648,-0.6411395439236275,0.005650376715082617,0.0006813747340549403,-0.005650376715082617,0.9990698803431735
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,초반|4점+,5425,1.3827563973710784,-0.39795445710468696,-0.0069832603559535356,-0.013392692898018588,0.0069832603559535356,1.3894990011565573
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,중반|0-1점,30302,0.05473480297873719,-0.40078072915393,0.00866778258399431,0.004390421211604267,-0.00866778258399431,0.9824869366048913
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,중반|2-3점,24508,-16.267588916975466,-16.968816715822204,0.012860698486055477,-0.00757019353508015,-0.012860698486055477,0.972208410383532
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,중반|4점+,17525,-0.032949428764465265,-1.5590105845857793,0.008251447347633667,0.004063914371401467,-0.008251447347633667,1.123887623690928
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,후반|0-1점,24933,-1.2213490561138638,-1.2464517029638986,0.0028023781436614104,-0.0033404952645142982,-0.0028023781436614104,0.9983318232779038
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,후반|2-3점,21189,-5.828689512430412,-5.871650268095735,0.014587199638779635,0.002178163934782651,-0.014587199638779635,1.001934229931934
sj_e2var,2022,2024,a13_tens,A13 이닝 x 점수차,후반|4점+,25890,0.20834375441931588,-0.5964304775069796,0.003979283267298128,0.002538218755601007,-0.003979283267298128,1.160810089161585
sj_e2var,2024,2022,a1_count,A1 볼카운트,0-0,57385,-2.054139525000317,-1.9761795485870737,-0.0010272773537199908,0.009217002476198388,0.0010272773537199908,1.084885708290842
sj_e2var,2024,2022,a1_count,A1 볼카운트,0-1,27768,-0.43791255286470604,-0.21589407465369032,-0.004258293943206204,-0.0010949463963892958,0.004258293943206204,1.0743290313396663
sj_e2var,2024,2022,a1_count,A1 볼카운트,0-2,14321,0.9428135327581071,3.258638854300728,0.007950759571588473,0.006287665308331192,-0.007950759571588473,0.8377213513928685
sj_e2var,2024,2022,a1_count,A1 볼카운트,1-0,23181,2.745610813619227,3.744921868470726,0.0033352142597383727,0.011584615702320555,-0.0033352142597383727,1.0779766632693768
sj_e2var,2024,2022,a1_count,A1 볼카운트,1-1,22332,-5.12991021620334,-2.8601655260047685,-0.004089172345203007,0.013642574612388214,0.004089172345203007,1.067207162165937
sj_e2var,2024,2022,a1_count,A1 볼카운트,1-2,21751,-0.15060438283951566,-1.7774365354450226,-0.0009175004080690385,0.0016486631813997787,0.0009175004080690385,0.8791274001944972
sj_e2var,2024,2022,a1_count,A1 볼카운트,2-0,8177,1.1734258651402447,-0.5572407316668951,0.0034741501419537912,0.013271891668675151,-0.0034741501419537912,1.247900408060764
sj_e2var,2024,2022,a1_count,A1 볼카운트,2-1,11832,1.4956841468325432,2.12122494398556,0.0028990997396750595,0.013625873722244441,-0.0028990997396750595,1.1946093792720767
sj_e2var,2024,2022,a1_count,A1 볼카운트,2-2,18384,0.026164221377939365,0.018265400924698694,0.0005596182057940879,0.0009899975233676472,-0.0005596182057940879,1.0606089972117645
sj_e2var,2024,2022,a1_count,A1 볼카운트,3-0,2736,-1.541949932296213,-11.028094722674034,0.008367606173721842,-0.014624541177123918,-0.008367606173721842,0.43623924033082373
sj_e2var,2024,2022,a1_count,A1 볼카운트,3-1,5227,0.8681628606705502,1.5602854878991024,0.009197592456784531,0.009641601042553072,-0.009197592456784531,1.0614930455854954
sj_e2var,2024,2022,a1_count,A1 볼카운트,3-2,10403,2.3144339876038664,2.2174295674583333,0.008875317045297426,0.011437689176290566,-0.008875317045297426,0.9668053695415513
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,초구 0-0,57385,-2.054139525000317,-1.9761795485870737,-0.0010272773537199908,0.009217002476198388,0.0010272773537199908,1.084885708290842
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,투수우위 0-1,27768,-0.43791255286470604,-0.21589407465369032,-0.004258293943206204,-0.0010949463963892958,0.004258293943206204,1.0743290313396663
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,평행 1-1,22332,-5.12991021620334,-2.8601655260047685,-0.004089172345203007,0.013642574612388214,0.004089172345203007,1.067207162165937
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,타자우위 1-0/2-0/2-1,43190,5.433105461021356,6.8234003512493295,0.0032396257017706653,0.012463268642089464,-0.0032396257017706653,1.141246034614434
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,2스트라이크,54456,0.628551861525555,0.7232259388217386,0.0019004154765641657,0.00264628034025316,-0.0019004154765641657,0.9406138558635986
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,3볼,7963,-0.8032383744492937,-4.956739010728396,0.008922265420103381,0.0013040190868785495,-0.008922265420103381,0.8531041101448696
sj_e2var,2024,2022,a1b_phase,A1b 카운트 국면,풀카운트,10403,2.3144339876038664,2.2174295674583333,0.008875317045297426,0.011437689176290566,-0.008875317045297426,0.9668053695415513
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,li<0.10,24526,0.15982744504379973,-2.9709024501115455,0.00790508929557815,0.004182750028775439,-0.00790508929557815,0.9104573749387181
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,0.10-0.35,28107,-0.6267501172194373,-0.45218295279099746,-0.000926591328417381,0.0062570144841599395,0.000926591328417381,1.1387044192076803
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,0.35-0.70,49973,0.05109216204532752,-1.2651969998139925,2.34826911386099e-05,0.012169922524870758,-2.34826911386099e-05,0.9738188322771106
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,0.70-1.20,57499,-0.4050637625319777,-1.6157987679053154,-0.00048622054097513523,0.003802904058455403,0.00048622054097513523,1.0643404147132018
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,1.20-2.00,41631,-0.8687502121006354,-0.051399100247526495,-0.0007228512687750266,0.007700276559171937,0.0007228512687750266,1.1132274349752955
sj_e2var,2024,2022,a2_li,A2 경기 중요도 li,li>=2.00,21761,1.1682868606806895,2.723819767562962,0.001942458917168044,0.008689436405339424,-0.001942458917168044,1.1181925718951888
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,<0.25,42782,-0.011224520557655588,-1.0888307385099718,-1.5778951301559374e-05,0.004635404691089806,1.5778951301559374e-05,1.055870576470715
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.25-0.50,39845,1.3328487906875253,1.0413910129924309,0.0012721790664704802,0.007978800342789139,-0.0012721790664704802,1.0645642783154736
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.50-0.75,33206,-1.4103506976254732,-3.1365731311928413,-0.001146744262078836,0.009769510496979106,0.001146744262078836,1.0636563047034633
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,0.75-1.00,26002,-2.911728302672544,-2.105384033689642,-0.003254746511936246,0.007980439743564383,0.003254746511936246,1.1434382016375986
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.00-1.25,12785,0.8166846103494331,2.0869029979743954,0.0010380029307523464,0.017704125761030642,-0.0010380029307523464,1.1402393862159765
sj_e2var,2024,2022,a3_load,A3 전시즌 경기당 대비 등판 투구수,1.25-1.50,5772,-0.028831569940809983,-0.18549048464810777,0.005084534023382825,0.002267927457215102,-0.005084534023382825,0.9739282151172052
